#GRM155R61A475MEAA,,
#In Production,,
#2025/05/05,,
#c_dcbias_capacitance,,
#capacitance  25.0degC  AC0.01Vrms,,
DC Bias[V],Capacitance[F],
4.6000000000000005,1.8110889359139576E-6,
4.65,1.7917736558283285E-6,
4.7,1.7727441719638316E-6,
4.75,1.753997005122249E-6,
4.800000000000001,1.735528627273216E-6,
4.8500000000000005,1.7173354688706622E-6,
4.9,1.6994139257015106E-6,
4.95,1.6817603652908765E-6,
5.0,1.6643711328867459E-6,
5.050000000000001,1.6472425570459208E-6,
5.1000000000000005,1.6303709548424507E-6,
5.15,1.6137526367182812E-6,
5.2,1.5973839109956862E-6,
5.25,1.5812610880696897E-6,
5.300000000000001,1.56538048429788E-6,
5.3500000000000005,1.549738425604498E-6,
5.4,1.5343312508145068E-6,
5.45,1.5191553147330726E-6,
5.5,1.5042069909846454E-6,
5.550000000000001,1.489482674625518E-6,
5.6000000000000005,1.4749787845428583E-6,
5.65,1.4606917656529675E-6,
5.7,1.4466180909098225E-6,
5.75,1.4327542631361818E-6,
5.800000000000001,1.419096816686902E-6,
5.8500000000000005,1.405642318955128E-6,
5.9,1.3923873717310934E-6,
5.95,1.3793286124219978E-6,
6.0,1.3664627151421875E-6,
6.050000000000001,1.3537863916813988E-6,
6.1000000000000005,1.341296392359182E-6,
6.15,1.328989506772411E-6,
6.2,1.3168625644430298E-6,
6.25,1.3049124353726692E-6,
6.300000000000001,1.2931360305100034E-6,
6.3500000000000005,1.2815303021371077E-6,
6.4,1.270092244180028E-6,
6.45,1.2588188924488284E-6,
6.5,1.24770732481229E-6,
6.550000000000001,1.2367546613114914E-6,
6.6000000000000005,1.2259580642171156E-6,
6.65,1.2153147380341601E-6,
6.7,1.2048219294583589E-6,
6.75,1.1944769272876776E-6,
6.800000000000001,1.18427706229246E-6,
6.8500000000000005,1.1742197070474916E-6,
6.9,1.1643022757290287E-6,
6.95,1.1545222238796365E-6,
7.0,1.144877048143418E-6,
7.050000000000001,1.1353642859745441E-6,
7.1000000000000005,1.125981515321006E-6,
7.15,1.1167263542862725E-6,
7.2,1.1075964607703556E-6,
7.25,1.0985895320929804E-6,
7.300000000000001,1.0897033046001942E-6,
7.3500000000000005,1.0809355532561555E-6,
7.4,1.0722840912221235E-6,
7.45,1.0637467694234792E-6,
7.5,1.0553214761069405E-6,
7.550000000000001,1.047006136388707E-6,
7.6000000000000005,1.0387987117950243E-6,
7.65,1.0306971997963393E-6,
7.7,1.022699633335931E-6,
7.75,1.0148040803541383E-6,
7.800000000000001,1.007008643309176E-6,
7.8500000000000005,9.993114586951171E-7,
7.9,9.917106965583002E-7,
7.95,9.842045600123365E-7,
8.0,9.767912847529067E-7,
8.05,9.694691385725003E-7,
8.1,9.62236420876278E-7,
8.15,9.55091462198992E-7,
8.200000000000001,9.480326237237469E-7,
8.25,9.410582968031155E-7,
8.3,9.341669024828969E-7,
8.35,9.273568910288992E-7,
8.4,9.206267414571613E-7,
8.450000000000001,9.139749610678717E-7,
8.5,9.074000849833523E-7,
8.55,9.009006756902745E-7,
8.6,8.944753225862845E-7,
8.65,8.881226415315946E-7,
8.700000000000001,8.818412744051465E-7,
8.75,8.756298886661151E-7,
8.8,8.694871769205043E-7,
8.85,8.63411856493021E-7,
8.9,8.574026690045471E-7,
8.950000000000001,8.514583799550424E-7,
9.0,8.455777783121266E-7,
9.05,8.397596761054019E-7,
9.1,8.340029080262802E-7,
9.15,8.283063310340753E-7,
9.200000000000001,8.226688239673759E-7,
9.25,8.170892871616053E-7,
9.3,8.115666420723746E-7,
9.35,8.060998309045682E-7,
9.4,8.006878162474633E-7,
9.450000000000001,7.953295807155102E-7,
9.5,7.900241265950216E-7,
9.55,7.847704754966408E-7,
9.600000000000001,7.795676680135844E-7,
9.65,7.744147633855331E-7,
9.700000000000001,7.693108391683162E-7,
9.75,7.642549909090701E-7,
9.8,7.592463318271112E-7,
9.850000000000001,7.542839925002775E-7,
9.9,7.493671205567435E-7,
9.950000000000001,7.444948803722433E-7,
10.0,7.396664527726282E-7,
