#GRM155R60J106ME05,,
#In Production,,
#2025/05/05,,
#c_dcbias_capacitance,,
#capacitance  25.0degC  AC0.01Vrms,,
DC Bias[V],Capacitance[F],
0.0,7.351972447194171E-6,
0.0315,7.390242439858678E-6,
0.063,7.423566217900562E-6,
0.0945,7.452043863493648E-6,
0.126,7.475783199838711E-6,
0.1575,7.494898949380656E-6,
0.189,7.509511917830095E-6,
0.2205,7.519748206918003E-6,
0.252,7.525738458314021E-6,
0.2835,7.527617130671531E-6,
0.315,7.525521811328177E-6,
0.34650000000000003,7.519592563793436E-6,
0.378,7.509971311778546E-6,
0.4095,7.496801260198702E-6,
0.441,7.480226353269296E-6,
0.47250000000000003,7.460390769548186E-6,
0.504,7.437438453538346E-6,
0.5355,7.411512683253775E-6,
0.567,7.3827556729653465E-6,
0.5985,7.351308210192047E-6,
0.63,7.3173093258660565E-6,
0.6615,7.2808959964970215E-6,
0.6930000000000001,7.242202877058974E-6,
0.7245,7.201362063278707E-6,
0.756,7.158502881924261E-6,
0.7875,7.1137517076787205E-6,
0.819,7.0672318051545995E-6,
0.8505,7.019063194597555E-6,
0.882,6.969362539827326E-6,
0.9135,6.918243056989248E-6,
0.9450000000000001,6.865814442694144E-6,
0.9765,6.812182820167057E-6,
1.008,6.757450702055584E-6,
1.0395,6.701716968593834E-6,
1.071,6.64507685984783E-6,
1.1025,6.587621980846456E-6,
1.134,6.529440318417473E-6,
1.1655,6.470616268628017E-6,
1.197,6.411230673774504E-6,
1.2285,6.3513608679159275E-6,
1.26,6.291080730009946E-6,
1.2915,6.230460743760793E-6,
1.323,6.169568063342969E-6,
1.3545,6.1084665842177476E-6,
1.3860000000000001,6.0472170183123985E-6,
1.4175,5.985876972890905E-6,
1.449,5.924501032471569E-6,
1.4805,5.863140843231132E-6,
1.512,5.8018451993360225E-6,
1.5435,5.740660130731822E-6,
1.575,5.6796289919224126E-6,
1.6065,5.618792551339816E-6,
1.638,5.558189080926488E-6,
1.6695,5.497854445599938E-6,
1.701,5.4378221922857625E-6,
1.7325,5.378123638257104E-6,
1.764,5.318787958535049E-6,
1.7955,5.259842272135552E-6,
1.827,5.201311726966861E-6,
1.8585,5.1432195832361525E-6,
1.8900000000000001,5.0855872951884515E-6,
1.9215,5.028434591086456E-6,
1.953,4.971779551314135E-6,
1.9845,4.915638684516188E-6,
2.016,4.860027001714279E-6,
2.0475,4.804958088337168E-6,
2.079,4.750444174127054E-6,
2.1105,4.6964962008882195E-6,
2.142,4.643123888066159E-6,
2.1735,4.590335796146833E-6,
2.205,4.5381393878675545E-6,
2.2365,4.486541087267274E-6,
2.268,4.435546336566116E-6,
2.2995,4.385159650923504E-6,
2.331,4.3353846710761966E-6,
2.3625,4.2862242139099855E-6,
2.394,4.237680320984425E-6,
2.4255,4.189754305063175E-6,
2.457,4.142446794684612E-6,
2.4885,4.095757776824208E-6,
2.52,4.049686637685265E-6,
2.5515,4.004232201692756E-6,
2.583,3.9593927686984995E-6,
2.6145,3.915166149501166E-6,
2.646,3.871549699686414E-6,
2.6775,3.828540351871798E-6,
2.709,3.786134646392708E-6,
2.7405,3.7443287604914655E-6,
2.7720000000000002,3.7031185360537443E-6,
2.8035,3.662499505953718E-6,
2.835,3.6224669190541068E-6,
2.8665,3.583015763909499E-6,
2.898,3.544140791232436E-6,
2.9295,3.50583653516293E-6,
2.961,3.4680973333893855E-6,
2.9925,3.430917346180748E-6,
3.024,3.394290574356485E-6,
3.0555,3.3582108762547345E-6,
3.087,3.322671983738253E-6,
3.1185,3.287667517273324E-6,
3.15,3.253191000133633E-6,
3.1815,3.219235871767236E-6,
3.213,3.185795500352602E-6,
3.2445,3.1528631945986427E-6,
3.276,3.1204322148154365E-6,
3.3075,3.0884957832881778E-6,
3.339,3.0570470939934605E-6,
3.3705,3.02607932169477E-6,
3.402,2.9955856304264276E-6,
3.4335,2.9655591814255223E-6,
3.465,2.935993140519254E-6,
3.4965,2.906880685003635E-6,
3.528,2.878215010033447E-6,
3.5595,2.8499893345638807E-6,
3.591,2.822196906846413E-6,
3.6225,2.794831009519667E-6,
3.654,2.7678849643090238E-6,
3.6855,2.7413521363594182E-6,
3.717,2.715225938215861E-6,
3.7485,2.689499833484989E-6,
3.7800000000000002,2.6641673401753565E-6,
3.8115,2.6392220337488117E-6,
3.843,2.614657549903593E-6,
3.8745,2.59046758708591E-6,
3.906,2.5666459087616616E-6,
3.9375,2.5431863454614157E-6,
3.969,2.5200827966039502E-6,
4.0005,2.4973292321181187E-6,
4.032,2.474919693872185E-6,
4.0635,2.452848296928053E-6,
4.095,2.431109230619975E-6,
4.1265,2.409696759486165E-6,
4.158,2.388605224042257E-6,
4.1895,2.3678290414234362E-6,
4.221,2.3473627058960955E-6,
4.2525,2.3272007892502107E-6,
4.284,2.3073379410760252E-6,
4.3155,2.2877688889417526E-6,
4.347,2.26848843847072E-6,
4.3785,2.2494914733271E-6,
4.41,2.230772955121447E-6,
4.4415000000000004,2.2123279232348976E-6,
4.473,2.19415149457397E-6,
4.5045,2.1762388632599003E-6,
4.536,2.1585853002514858E-6,
4.5675,2.1411861529177243E-6,
4.599,2.1240368445558456E-6,
4.6305,2.107132873858594E-6,
4.662,2.0904698143467737E-6,
4.6935,2.074043313751386E-6,
4.725,2.057849093367584E-6,
4.7565,2.0418829473746172E-6,
4.788,2.0261407421229017E-6,
4.8195,2.0106184153956362E-6,
4.851,1.9953119756514083E-6,
4.8825,1.980217501239078E-6,
4.914,1.9653311395970698E-6,
4.9455,1.950649106437507E-6,
4.977,1.9361676849143236E-6,
5.0085,1.9218832247772983E-6,
5.04,1.9077921415203352E-6,
5.0715,1.8938909155181897E-6,
5.103,1.880176091155749E-6,
5.1345,1.8666442759535071E-6,
5.166,1.853292139689239E-6,
5.1975,1.840116413511787E-6,
5.229,1.8271138890634099E-6,
5.2605,1.8142814175915383E-6,
5.292,1.801615909065328E-6,
5.3235,1.7891143312965369E-6,
5.355,1.776773709058921E-6,
5.3865,1.7645911232105844E-6,
5.418,1.7525637098236721E-6,
5.4495000000000005,1.7406886593171397E-6,
5.481,1.7289632155944085E-6,
5.5125,1.7173846751887364E-6,
5.5440000000000005,1.705950386411831E-6,
5.5755,1.6946577485120832E-6,
5.607,1.6835042108411915E-6,
5.6385,1.672487272026466E-6,
5.67,1.6616044791499083E-6,
5.7015,1.6508534269396496E-6,
5.733,1.640231756969786E-6,
5.7645,1.629737156861641E-6,
5.796,1.6193673595084398E-6,
5.8275,1.6091201422951878E-6,
5.859,1.59899332633675E-6,
5.8905,1.5889847757229103E-6,
5.922,1.5790923967735717E-6,
5.9535,1.569314137301555E-6,
5.985,1.559647985892193E-6,
6.0165,1.5500919711849257E-6,
6.048,1.5406441611688276E-6,
6.0795,1.5313026624891674E-6,
6.111,1.5220656197636456E-6,
6.1425,1.512931214904208E-6,
6.174,1.503897666457872E-6,
6.2055,1.4949632289484193E-6,
6.237,1.4861261922355082E-6,
6.2685,1.477384880877772E-6,
6.3,1.4687376535103555E-6,
